Chas Ziemann,NA,4,0,61,4,2794.5
Leigh Hagenes,NA,2,0,42,6,150.12
Audrea Wehner,NA,3,0,45,2,939.08
Isaiah Jerde,160.10.75.165,1,1,20,3,1696.9
Lenny Schowalter,90.230.61.149,1,1,48,7,683.07
Bee Considine,69.63.237.61,1,1,38,1,1070.2
Maragaret Quigley,NA,2,0,59,4,463.23
Dakota Deckow,148.229.199.86,3,1,66,3,243.03
Errol Stamm,222.105.37.36,4,1,20,6,1290.8
Maria Bins,NA,2,0,61,6,158.38
Tori Grant,NA,3,0,63,8,254.29
Wilber Simonis,NA,2,0,34,2,248.43
Taylor Graham,NA,2,0,32,5,425.44
Chae Mayer,NA,2,0,83,7,307.89
Isaac Ziemann,172.2.16.238,3,1,52,1,728.35
Shanelle Batz,NA,3,0,55,1,1271.2
Florencia Kulas,NA,2,0,37,7,267.17
Loyce Prosacco,NA,2,0,71,2,264.26
Titus Torphy,205.115.5.10,4,1,30,3,248
Ronald Brown,NA,2,0,74,6,201.95
Reginald O'Reilly,176.65.168.7,1,1,73,4,493.45
Dusty Kunze,NA,3,0,59,6,797.26
Keeley Blick,167.142.54.229,4,1,37,2,1970.6
Vernon Gleason,19.53.181.27,1,1,54,5,939.03
Carmelo Jacobi,72.244.77.203,4,1,26,1,892.22
Dee Jast,232.140.87.50,1,1,38,1,298.96
Shala Nader,NA,2,0,61,5,272.18
Rosalinda Monahan,NA,2,0,60,1,192.29
Michel Walsh,60.168.227.134,3,1,30,2,520.41
Dovie Eichmann,NA,4,0,56,7,860.99
Jetta Corkery,NA,2,0,29,2,144.69
Modesto Lowe,NA,2,0,32,2,331.2
Len McDermott,221.131.134.114,4,1,23,6,1964.1
Antwan Hilpert,183.118.249.66,4,1,20,5,1262
Dillon Eichmann,NA,4,0,40,6,374.02
Aurelia Cormier,217.172.117.245,4,1,29,4,61.336
Esteban Davis,NA,4,0,31,8,2824.8
Helen Schaden,NA,4,0,39,1,217.3
Francis Ward,70.71.189.115,4,1,46,2,1149.3
Dominique Feeney,NA,2,0,72,3,43.042
Syreeta Hane,39.16.98.220,3,1,58,4,984.1
Louis Nolan,NA,2,0,48,7,134.17
Miquel Jerde,NA,4,0,53,3,602.22
Adrienne Swaniawski,82.198.191.107,1,1,36,3,533.05
Scotty Kub,NA,2,0,44,3,60.603
Melany Ebert,NA,4,0,39,2,2338.3
Quinn Quitzon,136.40.29.255,4,1,42,5,515.01
Quentin Gibson,51.179.59.95,1,1,30,5,282.11
Maryam Pacocha,185.133.94.60,1,1,42,4,1824.3
Sydney Parker,NA,2,0,74,6,126.09
Elliot Hermiston,NA,3,0,53,3,2583.6
Bobette O'Hara,NA,2,0,78,4,90.882
Beaulah Boyle,NA,4,0,54,6,2972.4
Stanton Welch,NA,2,0,43,2,304.73
Lindy Beer,160.64.139.161,1,1,26,1,826.5
Meg Kulas,NA,2,0,67,2,91.925
Princess Bode,147.127.204.232,1,1,43,3,950.99
Gay Ernser,NA,3,0,43,3,1766.6
Stanton Wolf,188.235.153.4,3,1,37,8,482.83
Ngoc Stokes,179.169.187.245,4,1,39,4,1631.6
Clementine Herman,35.244.192.82,4,1,51,4,370.39
Mackenzie Ziemann,200.185.17.192,3,1,39,3,362.14
Malcom Schmeler,NA,2,0,81,2,80.818
Sarah Torp,NA,2,0,33,1,182.03
Miguel Luettgen,NA,2,0,77,2,23.865
Jerrod Hyatt,19.75.171.228,3,1,60,5,582.9
Cole Skiles,NA,3,0,46,3,1041.5
Soo Ryan,NA,2,0,48,5,13.121
Francisco Bogan,146.76.174.105,1,1,55,3,986
Abraham Bailey,NA,3,0,35,6,2630.6
Tabetha Zieme,228.170.54.229,1,1,66,3,104.6
Sherrie Mante,NA,2,0,51,2,430.84
Hai Mraz,17.117.59.56,1,1,33,8,618.49
Jerry Spinka,NA,2,0,80,3,70.226
Harland Considine,209.63.73.9,1,1,54,8,522.12
Joannie Lakin,253.136.65.24,1,1,58,5,817.7
Trinidad Kuhn,67.248.58.96,1,1,40,8,572.99
Calista Reilly,NA,2,0,59,2,31.344
Linwood Schuppe,53.101.178.67,1,1,36,6,669.56
Genia VonRueden,NA,2,0,60,5,322.03
Davis Yost,NA,2,0,80,4,38.351
Josh Koss,NA,2,0,42,3,82.164
Sheldon Williamson,NA,4,0,20,6,1572.3
Garfield Buckridge,NA,3,0,35,1,935.59
Francisco Carroll,NA,4,0,57,6,772.73
Tamekia Kassulke,NA,4,0,30,6,2178.3
Milissa Pagac,96.147.112.235,1,1,39,5,587.43
Xavier Cormier,173.102.161.234,3,1,73,8,58.61
Felisa Ernser,120.202.215.255,4,1,23,3,217.04
Junior Collier,NA,2,0,76,2,39.906
Ta Donnelly,52.241.66.18,4,1,29,7,1510.9
Chas Heller,NA,3,0,38,2,1166.2
Sue Lubowitz,101.84.165.98,3,1,74,3,226.79
Dennise Hilpert,NA,4,0,41,6,1699
Glayds Lemke,NA,2,0,47,5,146.3
Osvaldo Osinski,230.11.82.151,4,1,36,7,336.76
Annalee Dare,NA,3,0,39,2,2873.2
Leopoldo Lang,252.240.238.88,1,1,36,8,1799.2
Columbus DuBuque,NA,2,0,34,3,284.75
Kimberlie Blanda,115.156.48.67,4,1,29,3,222.51
Kristopher Weissnat,NA,4,0,54,2,2693.2
Ray Fisher,210.194.162.154,1,1,30,3,1590.7
Mao Witting,89.199.184.105,3,1,66,7,252.56
Blaine Gerhold,58.123.121.49,3,1,35,7,617.06
Berneice Kuvalis,232.35.67.202,1,1,70,6,442.91
Mercy Bashirian,NA,3,0,30,2,2592.5
Colby Pfeffer,50.79.16.180,1,1,60,5,76.266
Kirby Schiller,NA,2,0,47,5,250.3
Wendell Windler,54.31.240.184,3,1,66,2,325.05
Dori Steuber,177.123.69.51,4,1,22,7,520.93
Lilia Johnson,172.164.125.114,4,1,42,3,1837.7
Hilaria Hudson,238.156.84.42,1,1,28,5,598.59
Glynis Hilpert,NA,3,0,35,6,2447.1
Gary Franecki,24.210.73.229,4,1,24,6,1467.1
Morris Reynolds,NA,3,0,43,3,2962
Georgine Rempel,43.41.163.211,3,1,45,8,186.5
Alisia Trantow,181.17.62.14,4,1,24,3,349.11
Breana Hickle,NA,2,0,32,2,363.33
Brad Harvey,NA,2,0,53,6,305.47
Kathlene McGlynn,7.121.112.123,1,1,52,2,765.29
Tomas Spinka,187.77.243.7,1,1,43,3,370.36
Odis Gerhold,NA,2,0,84,5,116.05
Johnie Mante,NA,3,0,35,6,1745.3
Raymond Feeney,67.245.20.235,1,1,44,2,1914
Andre Grant,NA,2,0,35,5,329.31
Oma Donnelly,211.123.29.16,1,1,31,2,740.49
Nelson Herzog,NA,3,0,58,5,2066.5
Sebrina Mayert,NA,4,0,59,7,2145.5
Sandy Nikolaus,NA,4,0,42,7,547.41
Rafael Bayer,NA,2,0,84,8,8.4646
Lorita Pollich,238.91.69.27,1,1,42,8,91.756
Deidre Reilly,242.177.254.187,3,1,73,5,236.87
Whitney Bosco,182.162.124.13,1,1,52,3,637.03
Syble Lynch,208.25.240.59,4,1,21,6,1690.9
Alfredo Harvey,222.42.119.165,3,1,36,5,234.71
Anya Marks,NA,2,0,34,2,249.22
Vonda Hane,52.192.255.230,4,1,51,4,1309.5
Angella Cartwright,98.149.202.75,3,1,72,8,419.21
Leisa Hintz,NA,2,0,32,4,51.84
Myron D'Amore,147.97.141.22,4,1,28,2,406.14
Kevin Armstrong,NA,2,0,70,2,352.09
Dan Daugherty,NA,2,0,33,3,382.45
Winford Gaylord,NA,3,0,31,4,606.7
Elvie Barton,137.237.189.20,4,1,29,4,1376.9
Chin Koepp,173.60.87.6,4,1,26,3,1395.8
Bunny Jacobs,NA,2,0,41,7,282.59
Georgeann Leannon,41.200.94.199,1,1,53,2,445.28
Fallon Connelly,160.193.176.35,4,1,52,2,1149.9
Lupita Heller,NA,2,0,70,2,105.53
Owen Wisozk,NA,3,0,21,1,399.48
Ernestina McKenzie,178.17.180.42,4,1,25,2,743.14
Sal Hermiston,NA,4,0,21,2,355.46
Lilian Cassin,174.195.173.74,1,1,38,3,709.73
Danielle Emard,NA,3,0,41,3,1879.5
Vanda Dare,214.30.27.31,1,1,30,7,90.954
Kathline Turner,194.87.65.3,1,1,50,6,1823.3
Marry Walter,246.19.127.143,4,1,53,6,1332.9
Annice Shields,98.252.114.136,1,1,51,3,705.18
Dolly Cartwright,222.1.224.252,3,1,58,7,277.37
Jenae Zemlak,NA,3,0,51,3,2854.7
Darell Bogisich,95.68.83.164,4,1,54,1,1531.7
Merlene Wuckert,NA,4,0,36,1,1473.6
Bruno Dibbert,NA,3,0,58,3,152.11
Barney Gleichner,NA,3,0,52,1,2726.4
Ferdinand Mraz,147.51.31.200,1,1,66,2,185.4
Brinda Deckow,178.146.238.18,1,1,63,2,557.01
Jasper Keeling,230.190.127.212,4,1,42,3,1701.2
Samella Schaden,NA,2,0,55,4,425.85
Desire O'Kon,16.6.129.231,1,1,42,5,553.31
Jodee Weimann,NA,2,0,84,6,167.92
Elroy O'Hara,NA,2,0,73,1,433.31
Jess Herzog,NA,2,0,72,7,192.3
Lemuel Lang,179.158.225.107,1,1,34,7,1551
Deborah Wunsch,47.191.105.148,4,1,41,7,682.79
Shakita Baumbach,NA,4,0,47,2,2917.9
Irwin Emard,150.233.247.36,1,1,69,4,816.22
Pia Towne,NA,2,0,81,2,386.89
Adalberto Orn,NA,4,0,18,3,1623.7
Milford Wunsch,NA,3,0,45,5,1941.6
Denice Bechtelar,NA,3,0,55,7,615.91
Shanon Rippin,50.7.87.86,1,1,28,4,715.21
Melvin Steuber,NA,4,0,27,5,1391.9
Retha Powlowski,104.12.72.31,1,1,32,3,978.56
Titus Christiansen,NA,2,0,62,7,388.79
Florance Grimes,158.83.221.223,4,1,42,5,748.28
Rex Stoltenberg,NA,4,0,25,2,2975.7
Carmelia Turner,NA,3,0,27,1,713.89
Ayesha Abshire,132.65.201.232,1,1,21,3,1541.4
Connie Schoen,NA,4,0,53,3,1329.8
Armand Lakin,15.41.239.164,1,1,38,4,1856.9
Zachariah Bechtelar,NA,2,0,49,5,303.77
Brent Hermann,211.213.19.102,1,1,49,8,638.69
Clarice Moore,129.175.250.248,4,1,25,6,1029.3
Roderick Bayer,28.57.250.57,1,1,54,2,297.79
Monique Bergstrom,NA,2,0,59,6,115.65
Joaquin Reynolds,233.122.151.70,4,1,33,5,985.5
Loan Gulgowski,146.192.51.195,4,1,19,3,1064
Sabra Zulauf,NA,3,0,34,5,2053
Cliff Schultz,236.125.80.21,3,1,27,8,476.92
Basil Schneider,NA,4,0,53,3,640.54
Darrick Kertzmann,NA,2,0,30,5,71.449
Benton Gerlach,220.70.238.115,1,1,28,6,428.67
Alphonse Hickle,245.189.204.226,3,1,63,5,280.49
Freddie Von,47.153.37.223,4,1,21,4,102.47
Lloyd Bradtke,151.224.230.238,1,1,29,7,1489.4
Chris Gusikowski,NA,2,0,53,2,309.39
Kristy Wilderman,209.174.183.226,1,1,29,3,565.62
Tory Windler,NA,2,0,37,1,483.51
Corene Weber,NA,2,0,74,4,435.01
Neva Ritchie,NA,2,0,69,2,101.3
Steven Quitzon,NA,3,0,38,8,2743.9
Lionel Ruecker,17.65.160.145,1,1,20,4,669.1
Timothy Wuckert,66.137.126.149,1,1,32,7,764.3
Quiana O'Conner,177.19.8.181,3,1,26,4,994.16
Larisa Mosciski,NA,4,0,50,7,1097.7
Jon Eichmann,81.21.98.46,1,1,63,7,414.43
Carola Veum,217.143.59.105,1,1,25,2,538.76
Felisha Hodkiewicz,NA,4,0,26,4,1947.1
Beau Leffler,NA,2,0,66,5,463.93
Augustina Mertz,NA,4,0,40,6,822.34
Valorie Bode,NA,4,0,51,7,1468.1
Domingo Bayer,157.25.175.143,4,1,50,8,125.94
Shane Eichmann,31.208.56.76,4,1,52,5,182.29
Lamont Bergnaum,NA,2,0,63,2,253.8
Jimmie Friesen,NA,2,0,54,2,133.59
Randolph Bradtke,29.168.214.126,4,1,44,6,1965.2
David Lockman,94.73.226.51,1,1,37,7,586.41
Theda Volkman,NA,3,0,55,6,803.83
Vergie Feest,136.51.177.70,1,1,53,5,649.62
Dustin Collins,NA,4,0,44,2,1138.6
Lauren Ondricka,NA,2,0,46,2,219.63
Bev Roob,166.93.57.52,3,1,54,4,408.94
Carissa Davis,NA,2,0,71,5,487.25
Mayra Schuppe,132.47.131.55,1,1,51,4,1248.8
Jimmie Strosin,NA,4,0,26,7,172.41
Cynthia Fritsch,247.59.19.20,3,1,43,2,962.7
Jeffry Hirthe,234.9.237.79,1,1,29,7,862.74
Vera Sipes,NA,2,0,49,6,244.51
Wilfred Wolff,179.218.161.179,3,1,39,2,566.57
Leland Stanton,250.139.114.106,1,1,54,6,337.35
Leandro Kessler,148.46.244.84,1,1,58,5,913.39
Margorie Jacobson,192.63.151.202,3,1,51,8,146.67
Harland O'Conner,NA,2,0,37,2,472.37
Teodoro Herzog,84.217.124.236,1,1,62,4,744.73
Lyndia Wolff,19.40.19.115,3,1,60,1,815.35
Mathew Schoen,117.194.242.47,3,1,29,5,583.37
Cameron Buckridge,NA,2,0,46,5,237.74
Monte Emard,NA,3,0,22,2,2521.8
Leon Von,NA,4,0,27,5,1463.8
Alesha DuBuque,NA,4,0,30,6,144.09
Teodora Monahan,NA,4,0,59,4,1981.4
Hoyt White,41.19.87.31,4,1,52,7,819.78
Bobbie Swift,73.132.204.219,3,1,51,8,150.19
Rosario Mraz,NA,2,0,40,7,164.14
Rayford Wunsch,208.57.19.14,3,1,57,4,687.34
Myron Williamson,247.163.158.230,1,1,47,7,422.75
Lamont Herzog,NA,2,0,45,1,138.42
Clemente Langworth,NA,2,0,49,3,305.04
Lionel Cassin,NA,2,0,51,7,15.099
Veta Wunsch,202.102.61.146,1,1,46,1,751.79
Pasty Fay,15.21.73.115,3,1,52,8,75.432
Damon Fisher,72.209.178.56,1,1,32,4,68.141
See Boehm,5.228.64.230,4,1,36,4,1594.8
Karl Crooks,NA,2,0,72,6,342.87
Anderson Fay,NA,2,0,41,6,403.33
Jasmin Farrell,89.184.250.37,1,1,40,2,1342.9
Manuel Cole,17.54.184.143,4,1,32,7,1811.8
Charlott Legros,NA,2,0,50,5,260.91
Wayne Predovic,NA,2,0,80,5,182.28
Lisa Schmidt,NA,2,0,78,1,325.7
Hilaria Wiegand,NA,2,0,38,7,210
Pandora Koepp,NA,2,0,34,3,419.37
Stephen Stoltenberg,NA,4,0,22,3,1260.7
Felipa Reynolds,NA,4,0,18,4,2297.7
Kevin Lesch,219.178.114.105,1,1,37,1,359.24
Shane Hand,62.75.249.105,1,1,29,5,865.68
Vanesa Ryan,59.236.237.23,4,1,42,6,1890.1
Jeromy Upton,63.191.243.110,3,1,62,5,775.76
Benito Metz,NA,2,0,68,8,235.33
Lizabeth Denesik,49.94.97.82,1,1,35,5,117.53
Oswaldo Renner,NA,3,0,38,4,828.58
Barney Ankunding,NA,4,0,54,2,755.41
Greg Satterfield,212.160.91.162,3,1,37,7,948.66
Ashlie West,43.205.80.167,1,1,25,5,1068
Melvina Hilll,NA,2,0,72,6,292.05
Hyman Klein,17.90.190.47,3,1,45,1,250.41
Cassandra Mills,144.97.222.122,1,1,72,5,205.12
Lavern Stark,138.249.29.186,4,1,42,4,1577.9
Delmy Ortiz,159.216.177.56,1,1,53,5,379.92
Filiberto Wolf,NA,4,0,30,2,1861.8
Tenesha Turner,26.218.52.62,4,1,26,6,210.72
Kelly Considine,83.241.233.58,4,1,36,8,402.35
Doria Boyle,98.169.52.174,1,1,25,6,1587
Agueda Cremin,NA,2,0,47,2,444.62
Anh Keeling,NA,2,0,68,3,209.95
Danica Witting,79.126.5.13,3,1,36,7,629.73
Alvin Von,132.17.52.36,1,1,51,5,1028
Genevie Haag,100.124.201.69,3,1,25,3,708.96
Andra Kohler,46.128.18.110,4,1,51,6,1760.4
Deon Larson,NA,2,0,73,4,448.65
Corrinne Harvey,NA,2,0,63,6,266.77
Lawanna Turner,18.75.247.227,1,1,42,2,96.519
Wen Kirlin,NA,4,0,60,5,2233.8
Erich Kilback,134.8.237.105,1,1,55,6,456.14
Christopher Collier,NA,4,0,28,4,2609
Cletus Stracke,NA,2,0,59,4,118.07
Piper Will,139.171.113.118,3,1,30,2,148.03
Phoebe Bayer,131.110.217.255,4,1,23,6,1605.6
Sharie Kessler,NA,4,0,49,6,2514.5
Lenore Nader,176.86.12.233,1,1,48,3,1590.2
Paris Erdman,197.115.216.94,1,1,46,6,932.77
Kathy Beahan,NA,4,0,37,3,2587.5
Tad Conroy,NA,2,0,47,4,356.54
Jonell Koch,NA,2,0,47,2,419.02
Josef Cronin,170.173.130.145,4,1,30,6,927.37
Elease Jones,116.110.154.174,1,1,52,1,253.11
Casimira Nienow,201.125.183.23,4,1,43,5,377.02
Major Jaskolski,NA,2,0,51,7,108.72
Shaun Grimes,247.201.67.152,1,1,53,5,441.61
Benito Schroeder,185.167.60.26,4,1,50,6,987.77
Charity Cassin,NA,2,0,71,6,468.44
Michael Wisozk,112.91.67.53,1,1,42,3,118.53
Emilio Lowe,177.128.88.133,3,1,34,8,207.27
Donella Ernser,32.69.1.215,3,1,34,4,276.71
Sharyn McCullough,NA,2,0,54,2,307.07
Chadwick Daugherty,NA,2,0,47,4,131.81
Clarisa Glover,NA,3,0,34,5,2295.1
Darrin Renner,159.225.195.245,1,1,20,4,1615.6
Henry Ritchie,NA,2,0,49,8,417.08
Cornell Leffler,17.164.7.179,1,1,63,3,377.08
Roma Welch,NA,4,0,62,6,2210.6
Kimberli Goldner,100.46.229.166,1,1,64,4,968.5
Orlando Skiles,144.1.172.228,3,1,49,5,371.6
Rutha Rath,NA,3,0,35,8,431.25
Royce Graham,251.69.172.20,3,1,34,5,624.34
Anastasia Ortiz,NA,4,0,36,7,248.82
Allyn Swift,242.29.52.215,3,1,61,3,954.51
Thea Klocko,158.104.66.126,3,1,25,3,187.3
Pablo Wolff,243.172.81.111,4,1,55,5,495.03
Jacqulyn Kuhic,NA,3,0,39,7,2717.3
Nelson Durgan,NA,4,0,24,6,1012.6
Stefany Christiansen,182.51.197.24,3,1,35,3,693.3
Judi Pagac,NA,2,0,31,7,452.66
Marquita Powlowski,NA,4,0,54,2,2372.2
Tammie Kassulke,107.244.14.141,4,1,38,6,1028.3
Kareem Lubowitz,NA,2,0,64,3,231.31
Dorsey Will,NA,2,0,61,8,149.24
Cortez Baumbach,NA,4,0,62,5,2782.1
Truman Grady,NA,2,0,33,4,287.97
Darrel Cormier,188.119.16.241,1,1,56,7,502.94
Dannie Stamm,NA,2,0,79,2,340.83
Lewis Becker,150.222.38.138,3,1,52,4,148.76
Jae Sauer,242.32.154.144,3,1,40,3,424.97
Carter Turcotte,NA,2,0,44,7,327.15
Tambra Renner,233.32.47.11,1,1,41,3,218.09
Cortez Stamm,114.116.186.3,1,1,73,5,965.57
Isiah Rath,NA,3,0,22,6,1228.6
Odis Gaylord,27.71.224.96,3,1,67,7,288.42
Penny Trantow,77.41.198.250,1,1,40,3,1248.5
Tameka Schowalter,NA,4,0,24,3,926.52
Werner Wiza,147.122.127.197,3,1,66,6,132.42
Adam Schimmel,NA,2,0,83,7,400.45
Bret Nolan,135.135.163.238,4,1,23,4,1317.4
Fernando Ferry,NA,2,0,36,2,376.46
Barbar Pfeffer,NA,3,0,61,6,1673.8
Eddie Treutel,NA,4,0,26,7,2147.2
Lynwood Ryan,NA,2,0,32,4,337.73
Nancy Gleason,215.78.158.25,3,1,42,6,178.21
Monserrate Runolfsson,NA,2,0,50,8,474.08
Corey Mertz,NA,3,0,60,7,488.22
Burma Marks,NA,2,0,59,2,478.68
Clinton Lowe,NA,3,0,46,2,1607.6
Eusebia Zieme,124.213.75.167,4,1,51,6,1351.4
Ming Crooks,46.251.247.180,3,1,49,4,804.58
Vonda Nolan,NA,2,0,71,5,48.923
Joseph Cassin,NA,4,0,48,3,687.11
Jc Harvey,226.39.102.201,3,1,73,8,318.93
Amparo Deckow,NA,2,0,72,7,182.21
Virgil Klein,NA,4,0,40,6,605.22
Burt Jakubowski,NA,4,0,22,6,503.15
Dario Labadie,155.254.245.77,1,1,59,3,721.22
Glen Frami,NA,2,0,61,4,236.76
Ty Ondricka,NA,2,0,80,1,293.35
Lynna Bernhard,NA,4,0,41,5,264.67
Gregory Wuckert,NA,2,0,79,6,456.93
Alona Goodwin,97.55.115.67,4,1,43,5,1747.5
Armand Zieme,NA,2,0,70,5,7.4103
Ester Will,231.227.109.242,1,1,45,7,135.94
Naomi Schuppe,NA,2,0,44,6,437.43
Anthony Mohr,NA,4,0,22,4,2976.8
Latasha Mayert,NA,3,0,29,2,1103.5
Verdell Feeney,104.246.116.243,4,1,33,3,965.34
Herta Ritchie,76.217.223.99,1,1,66,8,116.38
Damon Koelpin,150.134.244.6,4,1,24,7,375.51
Staci Hegmann,NA,2,0,35,6,398.4
Scarlett Kuphal,240.129.132.253,4,1,51,8,1088.6
Romeo Ondricka,NA,3,0,40,7,1001.3
Jody Grant,253.185.236.95,3,1,38,7,831.03
Linwood Trantow,NA,2,0,47,3,387.52
Broderick Stanton,NA,4,0,55,3,1635.9
Parker Ritchie,NA,2,0,67,5,311.73
Sharon Powlowski,248.75.57.105,1,1,29,5,382.52
Valentine Shanahan,177.225.38.42,3,1,54,5,488.44
Fleta Davis,251.209.20.238,1,1,25,1,1060.3
Darwin Mosciski,159.8.188.119,4,1,43,3,1003.4
Pearlene Towne,54.106.62.155,3,1,66,1,202.39
Prince Klein,34.34.109.184,4,1,30,2,339.56
Anamaria Bartoletti,234.210.53.54,3,1,40,7,978.99
Mark Klocko,NA,4,0,18,7,917.73
Miss Price,119.178.3.7,4,1,50,5,954.54
Judith Waters,NA,4,0,49,6,996.15
Boris Gaylord,249.77.164.48,1,1,64,2,692.75
Terrell Feest,NA,2,0,46,2,107.46
Kerry Bechtelar,NA,3,0,52,3,2124.5
Leigh Miller,NA,2,0,83,5,244.07
Cathern Nitzsche,NA,4,0,25,6,1257.3
Angila Mitchell,127.17.60.138,1,1,35,7,759.92
Sueann Prohaska,211.201.225.251,3,1,51,4,785.81
Siobhan Rutherford,114.233.173.202,4,1,28,4,299.78
Dannie Thiel,NA,2,0,40,6,450.35
Stacey Bosco,39.214.140.161,4,1,50,3,1493.4
Preston Kiehn,NA,2,0,41,2,75.264
Jacques Gerhold,NA,4,0,54,6,303.74
Wilmer Wisoky,NA,2,0,33,3,372.43
Dorthey Bins,NA,2,0,76,5,443.17
Twana Hoeger,NA,4,0,36,8,1259.1
Sang Kulas,NA,2,0,38,4,20.264
Lashawna Leannon,NA,4,0,24,7,521.16
Forest Hagenes,7.244.118.66,1,1,67,2,367.02
Daphine Carroll,NA,2,0,44,5,486.19
Kiana Schoen,NA,4,0,46,7,2183.3
Miquel Doyle,NA,2,0,34,3,440.21
Fallon White,NA,2,0,61,2,314.29
Moises Ebert,33.223.185.218,1,1,27,5,345.48
Jeni Reynolds,131.2.38.138,1,1,53,3,516.98
Curtis Hirthe,107.223.189.36,4,1,37,7,1553.7
Liz Murray,129.134.147.24,4,1,34,5,667.93
Ivy Aufderhar,94.35.128.143,1,1,60,5,753.75
Corrina Langworth,NA,4,0,58,5,901.87
Raina Satterfield,68.231.158.80,4,1,35,6,216.68
Lemuel Towne,NA,2,0,48,7,375.65
Stacy Hayes,NA,4,0,53,3,418.19
Cortez Durgan,NA,2,0,69,7,363.88
Clifton Bernhard,138.88.19.201,4,1,26,7,1919.8
James Hills,NA,2,0,73,5,158.27
Alexandria Weber,246.238.56.239,1,1,37,6,508.38
Lino Hintz,23.106.136.153,1,1,41,5,1607
Timmy Kerluke,231.36.237.84,3,1,29,8,971.9
Stuart Murray,NA,2,0,43,8,447.63
Cornelia Cartwright,NA,2,0,61,8,131.74
Elroy Ebert,117.162.90.79,1,1,29,2,1434.2
Soo Rutherford,NA,2,0,34,5,110.89
Stan Runolfsson,85.223.55.185,1,1,27,1,906.74
Ilene Gleason,NA,2,0,42,6,204.25
Avery Bednar,143.29.125.109,3,1,71,4,814.96
Deborah Klocko,34.158.123.4,1,1,63,3,674.76
Marcelo Trantow,NA,2,0,62,8,324.43
Refugio Lubowitz,50.20.217.53,4,1,49,3,745.8
Ha Friesen,NA,2,0,54,3,238.41
Lucio Williamson,NA,3,0,51,1,1039.4
Hershel Nolan,NA,3,0,32,4,793.2
Stasia Skiles,NA,2,0,56,7,210.11
Mitchel Baumbach,NA,4,0,52,6,1473.3
Kelley Quigley,203.13.182.36,3,1,58,7,686.23
Kara Marquardt,162.5.111.8,4,1,51,2,1157.4
Ferdinand McDermott,NA,4,0,53,1,318.2
Isabell Quigley,NA,2,0,77,6,307.72
Keren White,92.204.215.173,4,1,39,4,713.54
Joe Stamm,NA,3,0,30,5,1375.7
Nia Klocko,22.37.64.120,1,1,45,7,1744.6
Florine McCullough,NA,4,0,56,6,1726.2
Avery Koelpin,98.13.226.115,4,1,37,3,838.63
Loriann Pfannerstill,NA,2,0,44,3,283.73
Stefany Harber,252.191.112.25,1,1,41,5,879.86
Franklin Lueilwitz,NA,4,0,52,2,1503.5
Matt Rolfson,NA,2,0,30,4,214.64
Fabian Kuvalis,NA,2,0,64,8,225.43
Millicent Mills,NA,4,0,36,4,1531.1
Adalberto Kilback,NA,4,0,39,6,2137.3
Rufus Gutkowski,94.34.127.21,3,1,55,4,204.77
Wilson Bayer,NA,2,0,40,4,492.61
Mose Tromp,121.56.50.35,1,1,58,6,387.7
Hosea Mills,199.154.87.120,4,1,26,5,851.02
Elizebeth Reichert,16.206.18.178,1,1,28,7,240.48
Phillip Bechtelar,NA,2,0,61,3,357.87
Ruben Hickle,NA,2,0,51,2,278.39
Hien Zieme,NA,2,0,52,5,435.01
Dierdre O'Conner,121.13.227.55,1,1,47,4,1299.7
Jordan Gottlieb,NA,2,0,49,5,74.114
Aaron Raynor,NA,2,0,77,4,150.3
Jessie Stiedemann,94.220.7.184,1,1,71,3,270.72
Vernon Wiza,104.235.194.36,1,1,35,2,196.02
Guillermo Gibson,NA,4,0,52,2,157.44
Major Kertzmann,NA,3,0,53,4,1562.9
Stepanie Fisher,NA,4,0,31,1,188.96
Bibi Cummerata,103.225.160.53,1,1,51,3,885.42
Dewitt Goodwin,NA,4,0,47,4,798.79
Odell Kihn,NA,2,0,82,7,342.03
Don Weissnat,54.161.229.42,1,1,62,8,505.1
Elisha Kub,NA,2,0,74,3,274.72
Enola Pfannerstill,NA,2,0,53,7,169.83
Enrique Flatley,213.167.91.130,4,1,52,2,1624.6
Shoshana Weimann,135.108.136.94,3,1,69,4,823.1
Andy Green,212.153.126.163,1,1,47,8,299.86
Tegan Medhurst,NA,3,0,63,7,742.48
Francina Rutherford,NA,2,0,71,4,120.39
Yuriko Herman,NA,4,0,48,4,739.73
Chantell Labadie,185.123.242.42,1,1,55,4,683.19
Tina Brakus,NA,3,0,51,4,748.63
Brady Bartell,NA,3,0,57,7,1403.8
Jan Hahn,133.252.137.26,3,1,62,5,469.32
Robert Spinka,NA,4,0,22,2,2966.5
Darwin Mitchell,166.154.159.143,3,1,42,8,320.13
Elisha Ruecker,NA,2,0,43,7,412.22
Johnette Eichmann,69.11.26.155,1,1,71,3,898.88
Lacy Powlowski,190.183.215.130,1,1,51,6,417.42
Kieth O'Kon,72.144.166.102,1,1,28,2,494.85
Jean Wisozk,NA,4,0,48,3,2347
Florencia Brakus,87.84.138.127,1,1,73,2,829.93
Dori Beatty,NA,4,0,18,3,2585.7
Vance Crist,NA,3,0,48,6,231.03
Lenna Beier,NA,2,0,60,6,192.36
Bernice Witting,NA,2,0,31,6,471.18
Randee Wisozk,90.35.123.182,3,1,52,4,517.37
Gwyneth Batz,233.96.204.65,1,1,43,4,557.35
Tanner Feeney,251.249.84.129,4,1,25,2,254.26
